Data Base,Taxa Compra Manha,Taxa Venda Manha,PU Compra Manha,PU Venda Manha,PU Base Manha
2020-04-08,4.73,4.85,1042.85,1013.41,1013.18
2020-07-02,3.96,4.08,1258.39,1222.92,1222.62
2020-08-13,3.65,3.77,1366.95,1328.48,1328.14
2020-08-14,3.81,3.93,1316.37,1279.39,1278.94
2020-08-19,3.61,3.73,1381.23,1342.37,1342.13
2020-08-31,3.72,3.84,1348.42,1310.58,1310.29
2020-08-28,3.67,3.79,1364.24,1325.92,1325.46
2020-10-08,4.23,4.35,1206.56,1173.0,1172.62
2020-11-13,4.1,4.22,1262.86,1227.83,1226.76
2020-08-03,3.4,3.52,1447.72,1406.84,1406.48
2021-03-04,3.71,3.83,1440.09,1400.48,1399.94
2021-03-17,3.79,3.91,1422.79,1383.74,1383.14
2020-12-23,3.45,3.57,1497.75,1456.15,1452.92
2021-03-11,3.69,3.81,1452.8,1412.87,1412.23
2021-01-04,3.38,3.5,1528.34,1485.88,1485.11
2020-07-17,3.64,3.76,1362.89,1324.42,1323.58
2020-07-28,3.53,3.65,1401.71,1362.15,1361.79
2020-04-27,4.51,4.63,1100.89,1069.8,1069.62
2020-07-03,3.92,4.04,1270.99,1235.16,1234.63
2020-09-01,3.75,3.87,1339.14,1301.57,1301.29
2020-08-18,3.63,3.75,1374.43,1335.76,1335.52
2020-08-21,3.68,3.8,1359.03,1320.83,1320.48
2021-03-08,3.75,3.87,1428.52,1389.26,1388.72
2021-03-10,3.74,3.86,1432.93,1393.56,1393.02
2021-03-16,3.73,3.85,1442.13,1402.52,1401.91
2021-01-21,3.68,3.8,1435.56,1395.88,1395.55
2020-07-20,3.58,3.7,1382.98,1343.93,1343.51
2020-04-14,4.57,4.69,1083.88,1053.24,1053.03
2020-07-01,4.01,4.13,1243.18,1208.15,1207.84
2020-08-24,3.6,3.72,1385.37,1346.42,1346.17
2020-08-26,3.7,3.82,1353.79,1315.77,1315.49
2020-08-27,3.68,3.8,1360.53,1322.32,1322.03
2020-10-07,4.19,4.31,1217.57,1183.69,1183.3
2020-09-04,3.65,3.77,1372.45,1333.93,1333.37
2020-09-22,4.02,4.14,1261.23,1226.02,1225.72
2020-09-23,4.02,4.14,1261.53,1226.32,1226.02
2021-03-09,3.82,3.94,1406.02,1367.4,1366.87
2020-12-14,3.62,3.74,1430.31,1390.59,1389.98
2021-01-18,3.6,3.72,1461.66,1421.22,1420.88
2021-01-19,3.58,3.7,1468.85,1428.21,1427.87
2020-04-20,4.24,4.36,1173.66,1140.41,1140.24
2020-06-01,4.25,4.37,1169.68,1136.68,1136.65
2020-06-05,4.07,4.19,1220.76,1186.28,1186.61
2020-10-05,4.22,4.34,1208.21,1174.59,1174.2
2020-08-04,3.4,3.52,1448.09,1407.2,1406.84
2020-10-13,4.05,4.17,1262.02,1226.87,1226.41
2019-05-16,4.3,4.42,1083.24,1051.44,1051.16
2019-05-17,4.32,4.44,1078.36,1046.7,1046.23
2019-01-24,4.56,4.68,983.11,953.99,953.17
2019-05-08,4.37,4.49,1062.42,1031.22,1030.83
2019-04-10,4.48,4.6,1024.56,994.42,994.0
2019-03-15,4.38,4.5,1040.87,1010.14,1009.5
2019-01-18,4.59,4.71,974.04,945.18,944.64
2019-04-01,4.4,4.52,1040.65,1009.98,1009.61
2019-07-25,3.57,3.69,1311.02,1272.54,1272.27
2019-10-10,3.41,3.53,1376.8,1336.67,1336.5
2019-08-28,3.71,3.83,1272.81,1235.65,1235.41
2019-10-18,3.2,3.32,1451.24,1408.9,1408.63
2018-10-04,5.84,5.96,697.15,676.51,676.27
2019-04-18,4.53,4.65,1015.21,985.38,984.5
2019-03-27,4.54,4.66,1003.49,973.94,973.59
2019-01-16,4.62,4.74,965.89,937.27,936.98
2019-04-02,4.43,4.55,1033.26,1002.82,1002.46
2019-01-31,4.46,4.58,1009.29,979.38,979.08
2019-02-08,4.55,4.67,988.46,959.22,958.75
2019-02-01,4.46,4.58,1009.84,979.92,979.38
2019-09-27,3.42,3.54,1372.44,1332.39,1332.16
2019-09-20,3.52,3.64,1338.22,1299.17,1298.86
2019-07-03,3.64,3.76,1284.13,1246.38,1246.21
2019-07-05,3.65,3.77,1281.25,1243.6,1243.46
2019-08-29,3.73,3.85,1266.78,1229.8,1229.56
2019-09-11,3.66,3.78,1291.0,1253.35,1253.12
2019-08-30,3.71,3.83,1273.4,1236.22,1235.88
2019-02-14,4.51,4.63,999.52,969.96,969.69
2019-04-08,4.45,4.57,1029.98,999.67,999.3
2019-01-25,4.59,4.71,975.75,946.85,946.32
2019-02-04,4.42,4.54,1020.33,990.09,989.8
2019-03-08,4.42,4.54,1027.75,997.39,996.85
2019-03-13,4.32,4.44,1055.6,1024.41,1024.07
2019-04-03,4.42,4.54,1036.21,1005.69,1005.32
2019-09-30,3.43,3.55,1369.25,1329.3,1329.11
2019-10-03,3.4,3.52,1380.02,1339.77,1339.57
2019-10-04,3.38,3.5,1387.08,1346.61,1346.39
2019-07-09,3.62,3.74,1291.19,1253.25,1253.08
2019-10-01,3.45,3.57,1362.71,1322.96,1322.76
2019-07-31,3.6,3.72,1302.57,1264.38,1264.1
2019-08-20,3.56,3.68,1319.47,1280.85,1280.6
2019-09-09,3.62,3.74,1303.36,1265.31,1265.08
2019-10-30,3.06,3.18,1504.2,1460.31,1460.09
2019-01-21,4.62,4.74,967.04,938.39,938.1
2019-02-15,4.45,4.57,1015.19,985.16,984.63
2019-04-11,4.56,4.68,1004.78,975.25,974.84
2019-04-15,4.58,4.7,1001.05,971.65,971.3
2019-04-25,4.51,4.63,1021.72,991.71,991.36
2019-02-06,4.51,4.63,998.17,968.62,968.32
2019-03-20,4.3,4.42,1062.91,1031.52,1031.18
2019-02-18,4.45,4.57,1015.49,985.45,985.16
2019-02-26,4.51,4.63,1002.38,972.77,972.48
2019-07-10,3.59,3.71,1301.48,1263.23,1263.04
2019-10-02,3.45,3.57,1362.9,1323.16,1322.96
2019-08-26,3.58,3.7,1313.92,1275.49,1275.25
2019-10-11,3.34,3.46,1400.91,1360.06,1359.93
2019-10-31,2.99,3.11,1530.66,1485.97,1485.75
2019-10-15,3.29,3.41,1418.68,1377.3,1377.09
2019-03-26,4.39,4.51,1040.93,1010.23,1009.9
2019-04-29,4.43,4.55,1043.71,1013.05,1012.66
2019-05-02,4.45,4.57,1039.53,1009.0,1008.62
2019-05-03,4.42,4.54,1048.12,1017.34,1016.54
2019-06-11,3.9,4.02,1201.13,1165.83,1165.59
2019-04-26,4.47,4.59,1032.99,1002.65,1001.87
2019-03-14,4.38,4.5,1040.22,1009.5,1009.17
2019-03-25,4.46,4.58,1022.57,992.43,992.1
2019-04-22,4.52,4.64,1018.1,988.19,987.83
2019-08-09,3.54,3.66,1324.07,1285.26,1284.84
2019-09-06,3.64,3.76,1296.71,1258.86,1258.54
2019-10-14,3.3,3.42,1414.97,1373.7,1373.54
2019-07-19,3.7,3.82,1268.33,1231.13,1230.67
2019-09-18,3.56,3.68,1324.52,1285.88,1285.65
2019-08-01,3.58,3.7,1309.33,1270.94,1270.66
2019-12-09,3.34,3.46,1418.78,1377.66,1377.12
2019-05-09,4.37,4.49,1062.81,1031.61,1031.22
2019-01-14,4.71,4.83,943.75,915.8,915.59
2019-05-06,4.4,4.52,1053.74,1022.79,1022.4
2019-02-27,4.5,4.62,1005.19,975.49,975.2
2019-07-22,3.68,3.8,1274.92,1237.52,1237.25
2019-11-07,2.96,3.08,1543.45,1498.41,1498.19
2019-07-26,3.62,3.74,1295.3,1257.31,1256.86
2019-10-17,3.26,3.38,1429.64,1387.95,1387.74
2019-10-09,3.43,3.55,1369.86,1329.93,1329.77
2019-10-22,3.16,3.28,1466.06,1423.29,1423.08
2019-09-03,3.69,3.81,1280.18,1242.81,1242.58
2019-10-23,3.16,3.28,1466.36,1423.58,1423.36
2020-02-12,3.25,3.37,1476.39,1433.86,1433.58
2019-12-12,3.22,3.34,1459.21,1416.89,1416.46
2019-02-28,4.46,4.58,1015.59,985.58,985.29
2019-05-27,4.23,4.35,1104.43,1072.01,1071.75
2019-02-11,4.59,4.71,978.89,949.95,949.68
2019-05-29,4.1,4.22,1141.23,1107.71,1107.44
2019-07-11,3.59,3.71,1301.67,1263.42,1263.23
2019-08-12,3.61,3.73,1301.55,1263.44,1263.18
2019-08-13,3.54,3.66,1324.59,1285.79,1285.53
2019-06-24,3.77,3.89,1242.29,1205.77,1205.59
2019-09-25,3.52,3.64,1338.56,1299.52,1299.32
2019-10-28,3.13,3.25,1478.0,1434.88,1434.66
2019-10-29,3.09,3.21,1492.88,1449.33,1449.11
2019-09-10,3.66,3.78,1290.78,1253.12,1252.89
2020-02-13,3.28,3.4,1465.92,1423.71,1423.43
2020-03-26,4.59,4.71,1076.11,1045.64,1045.41
2020-01-08,3.41,3.53,1408.23,1367.57,1366.92
2020-04-02,4.55,4.67,1087.7,1056.92,1056.69
2020-02-14,3.25,3.37,1477.1,1434.57,1434.15
2019-05-31,3.98,4.1,1176.55,1141.95,1141.51
2019-06-03,3.97,4.09,1179.75,1145.06,1144.79
2019-02-25,4.45,4.57,1017.23,987.16,986.87
2019-05-22,4.24,4.36,1100.86,1068.54,1068.26
2019-08-14,3.56,3.68,1318.31,1279.7,1279.44
2019-06-26,3.73,3.85,1254.88,1218.0,1217.83
2019-08-15,3.55,3.67,1321.83,1283.12,1282.87
2019-11-01,2.94,3.06,1549.98,1504.72,1504.42
2019-09-12,3.61,3.73,1307.27,1269.13,1268.9
2019-11-04,2.89,3.01,1569.48,1523.63,1523.41
2019-11-05,2.92,3.04,1558.1,1512.6,1512.38
2019-12-11,3.25,3.37,1451.58,1409.48,1408.93
2020-03-23,4.75,4.87,1035.0,1005.73,1005.51
2020-01-02,3.33,3.45,1432.39,1390.98,1390.32
2019-11-22,3.21,3.33,1455.24,1412.94,1412.2
2019-06-04,3.89,4.01,1203.75,1168.34,1168.07
2019-06-05,3.93,4.05,1192.1,1157.05,1156.78
2019-01-29,4.56,4.68,983.71,954.58,954.28
2019-05-23,4.29,4.41,1087.55,1055.64,1055.36
2019-05-24,4.22,4.34,1107.12,1074.62,1074.14
2019-08-16,3.53,3.65,1328.81,1289.89,1289.49
2019-06-21,3.77,3.89,1242.1,1205.59,1205.39
2019-09-17,3.65,3.77,1295.2,1257.44,1257.21
2019-09-23,3.49,3.61,1348.39,1309.05,1308.82
2019-08-02,3.65,3.77,1287.24,1249.53,1249.08
2019-08-05,3.69,3.81,1274.82,1237.49,1237.22
2019-08-06,3.63,3.75,1294.19,1256.28,1256.01
2019-11-06,2.94,3.06,1550.64,1505.37,1505.15
2020-03-24,4.83,4.95,1015.62,986.92,986.69
2020-01-06,3.39,3.51,1413.8,1372.96,1372.31
2020-03-25,4.78,4.9,1028.06,999.0,998.77
2019-03-18,4.31,4.43,1059.58,1028.28,1027.95
2019-06-06,3.94,4.06,1189.41,1154.45,1154.18
2019-01-15,4.59,4.71,972.89,944.05,943.75
2019-07-08,3.61,3.73,1294.41,1256.36,1256.02
2019-07-12,3.59,3.71,1301.86,1263.61,1263.42
2019-07-04,3.58,3.7,1303.62,1265.28,1265.11
2019-09-13,3.64,3.76,1297.95,1260.09,1259.77
2019-06-25,3.76,3.88,1245.57,1208.96,1208.77
2019-07-18,3.68,3.8,1274.17,1236.79,1236.52
2019-11-11,3.12,3.24,1484.26,1441.03,1440.8
2019-11-12,3.14,3.26,1477.19,1434.18,1433.95
2019-11-14,3.17,3.29,1467.36,1424.66,1423.86
2019-10-21,3.18,3.3,1458.63,1416.08,1415.86
2019-08-07,3.59,3.71,1307.37,1269.06,1268.79
2019-08-08,3.54,3.66,1323.64,1284.84,1284.58
2019-06-28,3.62,3.74,1290.03,1252.08,1251.94
2019-07-02,3.56,3.68,1309.79,1271.25,1271.08
2019-10-24,3.16,3.28,1466.58,1423.8,1423.58
2019-03-01,4.46,4.58,1016.38,986.36,985.58
2019-03-21,4.3,4.42,1063.25,1031.85,1031.52
2019-06-12,3.89,4.01,1204.35,1168.96,1168.73
2019-02-07,4.52,4.64,995.97,966.49,966.2
2019-06-27,3.72,3.84,1258.18,1221.2,1221.03
2019-09-24,3.46,3.58,1358.65,1319.0,1318.77
2019-09-26,3.44,3.56,1365.46,1325.61,1325.41
2019-07-16,3.63,3.75,1289.54,1251.67,1251.4
2019-07-30,3.58,3.7,1308.78,1270.39,1270.12
2019-06-18,3.82,3.94,1226.36,1190.32,1190.13
2019-06-19,3.89,4.01,1205.39,1169.99,1169.8
2019-07-17,3.67,3.79,1277.06,1239.59,1239.31
2019-01-11,4.65,4.77,957.84,929.45,929.15
2018-12-13,5.12,5.24,847.16,822.09,821.98
2018-10-25,5.28,5.4,808.0,784.01,783.71
2018-09-26,5.96,6.08,674.86,654.89,654.65
2019-04-09,4.48,4.6,1022.68,992.6,992.23
2019-05-28,4.21,4.33,1110.2,1077.61,1077.35
2019-05-30,4.07,4.19,1150.05,1116.26,1115.99
2019-06-13,3.9,4.02,1201.59,1166.29,1166.06
2019-01-28,4.58,4.7,978.49,949.52,949.23
2019-01-22,4.57,4.69,979.54,950.51,950.22
2019-04-17,4.56,4.68,1006.76,977.19,976.84
2019-02-12,4.59,4.71,979.16,950.22,949.95
2019-02-20,4.4,4.52,1028.89,998.45,998.15
2019-10-16,3.3,3.42,1415.39,1374.12,1373.91
2019-08-21,3.51,3.63,1336.18,1297.05,1296.8
2019-08-23,3.57,3.69,1316.93,1278.41,1278.06
2018-08-16,5.57,5.69,739.27,717.23,717.07
2018-11-06,5.21,5.33,825.23,800.73,800.43
2018-11-07,5.13,5.25,841.72,816.72,816.43
2018-09-27,5.95,6.07,676.8,656.77,656.53
2019-02-21,4.49,4.61,1006.27,976.52,976.23
2019-06-14,3.91,4.03,1198.85,1163.63,1163.4
2019-06-07,3.93,4.05,1191.74,1156.71,1156.38
2019-03-28,4.61,4.73,986.5,957.48,957.13
2019-02-13,4.53,4.65,994.25,964.85,964.58
2019-05-10,4.32,4.44,1076.54,1044.92,1044.15
2019-11-08,3.08,3.2,1498.74,1455.06,1454.74
2019-07-01,3.55,3.67,1312.89,1274.24,1274.08
2019-09-04,3.64,3.76,1296.33,1258.48,1258.24
2019-09-02,3.68,3.8,1283.11,1245.65,1245.41
2019-09-19,3.5,3.62,1344.52,1305.28,1305.05
2019-09-16,3.65,3.77,1294.97,1257.21,1256.99
2018-08-17,5.66,5.78,722.85,701.32,701.14
2018-09-18,5.92,6.04,679.93,659.78,659.56
2018-09-10,5.75,5.87,708.4,687.36,687.23
2018-09-20,5.9,6.02,683.8,663.54,663.32
2019-06-17,3.89,4.01,1205.02,1169.61,1169.43
2019-03-11,4.35,4.47,1046.2,1015.28,1014.98
2019-03-19,4.28,4.4,1067.9,1036.35,1036.01
2019-06-10,3.93,4.05,1191.97,1156.94,1156.71
2019-05-20,4.35,4.47,1070.63,1039.22,1038.94
2019-02-22,4.48,4.6,1009.33,979.5,978.97
2019-03-22,4.46,4.58,1022.24,992.1,991.48
2019-01-30,4.54,4.66,988.95,959.67,959.37
2019-11-13,3.16,3.28,1470.16,1427.37,1427.14
2019-09-05,3.61,3.73,1306.21,1268.07,1267.83
2019-07-15,3.61,3.73,1295.69,1257.63,1257.35
2019-07-23,3.64,3.76,1287.92,1250.14,1249.86
2018-11-21,5.15,5.27,839.75,814.85,814.7
2018-08-08,5.67,5.79,719.44,697.98,697.75
2018-08-10,5.84,5.96,689.84,669.31,668.94
2018-10-16,5.31,5.43,799.5,775.75,775.46
2019-03-07,4.43,4.55,1024.63,994.37,994.07
2019-03-06,4.49,4.61,1009.08,979.29,979.0
2019-01-23,4.61,4.73,970.06,941.33,941.04
2019-04-04,4.48,4.6,1021.2,991.14,990.78
2019-03-29,4.46,4.58,1024.82,994.63,993.9
2019-04-23,4.51,4.63,1020.99,991.0,990.65
2019-02-19,4.4,4.52,1028.59,998.15,997.86
2019-05-21,4.29,4.41,1086.99,1055.08,1054.8
2019-10-08,3.39,3.51,1384.05,1343.69,1343.5
2019-10-25,3.12,3.24,1481.43,1438.21,1437.91
2019-08-27,3.63,3.75,1298.0,1260.06,1259.83
2019-07-29,3.58,3.7,1308.5,1270.12,1269.84
2018-10-19,5.27,5.39,808.72,784.69,784.16
2018-08-21,5.66,5.78,723.19,701.64,701.48
2018-10-17,5.32,5.44,797.78,774.08,773.8
2018-09-03,5.85,5.97,690.74,670.23,670.08
2018-11-12,5.18,5.3,832.31,807.61,807.33
2019-04-30,4.43,4.55,1044.31,1013.64,1013.05
2019-04-16,4.59,4.71,998.93,969.59,969.24
2019-05-13,4.34,4.46,1071.59,1040.12,1039.74
2019-04-05,4.46,4.58,1027.05,996.82,996.08
2019-05-14,4.34,4.46,1071.97,1040.5,1040.12
2019-04-24,4.46,4.58,1034.13,1003.74,1003.38
2019-01-17,4.64,4.76,961.36,932.88,932.59
2019-03-12,4.35,4.47,1047.37,1016.43,1016.1
2019-02-05,4.43,4.55,1018.08,987.92,987.62
2019-08-19,3.52,3.64,1332.36,1293.34,1293.09
2019-08-22,3.55,3.67,1323.26,1284.53,1284.28
2019-10-07,3.4,3.52,1380.44,1340.19,1339.99
2019-07-24,3.6,3.72,1301.01,1262.84,1262.56
2018-11-22,5.08,5.2,854.79,829.43,829.28
2018-11-05,5.2,5.32,826.99,802.44,802.13
2018-08-30,5.75,5.87,708.02,686.97,686.81
2018-10-22,5.23,5.35,817.19,792.91,792.62
2019-04-12,4.57,4.69,1003.19,973.71,972.83
2019-05-07,4.38,4.5,1059.39,1028.27,1027.88
2019-05-15,4.3,4.42,1082.96,1051.16,1050.88
2022-11-10,6.27,6.39,1013.57,987.8,987.8
2022-11-21,6.08,6.2,1058.49,1031.61,1031.61
2022-10-28,5.9,6.02,1090.95,1062.84,1062.84
2022-10-04,5.62,5.74,1151.81,1122.59,1122.59
2022-10-11,5.81,5.93,1106.7,1078.78,1078.78
2022-11-11,6.3,6.42,1007.99,982.01,982.01
2022-11-22,6.15,6.27,1043.36,1016.88,1016.88
2022-10-31,5.91,6.03,1089.04,1061.29,1061.29
2022-10-24,5.82,5.94,1107.29,1079.08,1079.08
2022-10-25,5.79,5.91,1114.74,1086.33,1086.33
2022-11-25,6.22,6.34,1030.01,1003.5,1003.5
2022-11-18,5.97,6.09,1082.97,1055.12,1055.12
2022-10-05,5.69,5.81,1134.87,1106.1,1106.1
2022-11-03,5.82,5.94,1111.0,1082.68,1082.68
2022-09-30,5.73,5.85,1124.85,1096.56,1096.56
2022-10-13,5.75,5.87,1121.07,1092.67,1092.67
2022-11-16,6.13,6.25,1045.84,1019.28,1019.28
2022-10-18,5.76,5.88,1119.8,1091.23,1091.23
2022-10-26,5.79,5.91,1115.58,1087.12,1087.12
2022-10-10,5.76,5.88,1118.22,1089.9,1089.9
2022-09-29,5.8,5.92,1108.3,1080.21,1080.21
2022-10-03,5.52,5.64,1176.53,1146.65,1146.65
2022-11-08,5.99,6.11,1073.18,1045.87,1045.87
2022-10-07,5.74,5.86,1122.86,1094.65,1094.65
2022-09-28,5.81,5.93,1105.81,1077.78,1077.78
2022-11-07,5.91,6.03,1091.11,1063.33,1063.33
2022-10-27,5.81,5.93,1111.26,1082.92,1082.92
2022-11-04,5.82,5.94,1111.72,1083.09,1083.09
2022-10-20,5.75,5.87,1122.92,1094.28,1094.28
2022-10-21,5.78,5.9,1116.38,1087.68,1087.68
2022-10-14,5.78,5.9,1114.31,1085.86,1085.86
2022-11-09,5.96,6.08,1080.42,1052.93,1052.93
2022-11-01,5.8,5.92,1115.32,1086.73,1086.73
2022-06-20,5.63,5.75,1138.9,1109.28,1109.28
2022-09-14,5.92,6.04,1079.36,1051.98,1051.98
2022-11-14,5.97,6.09,1081.42,1053.71,1053.71
2022-11-17,6.25,6.37,1020.08,994.2,994.2
2022-11-23,6.27,6.39,1017.68,991.88,991.88
2022-09-06,5.8,5.92,1107.27,1079.24,1079.24
2022-08-03,6.22,6.34,1011.77,986.13,986.13
2022-09-23,5.75,5.87,1120.48,1092.07,1092.07
2022-09-21,5.75,5.87,1120.17,1091.66,1091.66
2022-10-17,5.74,5.86,1124.2,1095.51,1095.51
2022-10-19,5.78,5.9,1115.41,1086.96,1086.96
2022-07-22,6.17,6.29,1022.98,997.41,997.41
2022-08-25,5.82,5.94,1102.1,1074.05,1074.05
2022-09-26,5.82,5.94,1104.09,1076.02,1076.02
2022-09-27,5.64,5.76,1147.51,1118.3,1118.3
2022-09-02,5.79,5.91,1109.5,1081.52,1081.52
2022-07-12,6.24,6.36,1007.43,981.41,981.41
2022-07-15,6.07,6.19,1045.4,1019.23,1019.23
2022-09-08,5.75,5.87,1119.3,1090.84,1090.84
2022-09-15,5.93,6.05,1077.26,1049.86,1049.86
2022-08-17,5.86,5.98,1092.27,1064.41,1064.41
2022-06-27,5.78,5.9,1105.9,1077.16,1077.16
2022-11-24,6.15,6.27,1044.16,1017.68,1017.68
2022-10-06,5.66,5.78,1142.28,1113.32,1113.32
